duration,pdays,variacion_empleo,euribor3m,nr.employed,y
298.0,999.0,1.4,4.962,5228.1,0
81.0,999.0,1.4,4.958,5228.1,0
172.0,999.0,1.1,4.858,5191.0,0
184.0,999.0,-2.9,0.851,5076.2,1
103.0,999.0,1.4,4.965,5228.1,0
147.0,999.0,1.1,4.857,5191.0,0
161.0,999.0,-2.9,0.879,5076.2,0
248.0,999.0,1.1,4.856,5191.0,0
350.0,999.0,-1.8,1.266,5099.1,0
72.0,999.0,1.4,4.958,5228.1,0
52.0,999.0,1.4,4.962,5228.1,0
143.0,999.0,-1.8,1.327,5099.1,0
530.0,999.0,1.1,4.857,5191.0,0
46.0,999.0,-0.1,4.153,5195.8,0
32.0,999.0,1.4,4.968,5228.1,0
194.0,999.0,-1.8,1.405,5099.1,0
288.0,999.0,-1.8,1.313,5099.1,0
260.0,999.0,1.4,4.965,5228.1,0
370.0,999.0,1.4,4.866,5228.1,0
204.0,999.0,1.4,4.959,5228.1,0
662.0,999.0,-1.8,1.313,5099.1,1
445.0,999.0,-3.4,0.72,5017.5,1
146.0,999.0,-0.1,4.076,5195.8,0
46.0,999.0,1.1,4.857,5191.0,0
659.0,999.0,1.1,4.864,5191.0,0
337.0,999.0,1.4,4.962,5228.1,0
337.0,999.0,-1.8,1.281,5099.1,0
180.0,999.0,1.4,4.963,5228.1,0
95.0,999.0,1.4,4.964,5228.1,0
340.0,999.0,-0.1,4.191,5195.8,0
92.0,999.0,-2.9,0.884,5076.2,0
193.0,999.0,1.4,4.865,5228.1,0
355.0,999.0,-1.7,0.739,4991.6,0
14.0,999.0,1.4,4.957,5228.1,0
1089.0,999.0,1.4,4.963,5228.1,0
345.0,999.0,-0.1,4.021,5195.8,0
59.0,999.0,1.4,4.865,5228.1,0
123.0,999.0,1.4,4.961,5228.1,0
183.0,999.0,-1.8,1.327,5099.1,0
133.0,999.0,1.4,4.963,5228.1,0
88.0,999.0,1.4,4.962,5228.1,0
500.0,999.0,1.1,4.858,5191.0,0
68.0,999.0,-3.4,0.74,5017.5,0
245.0,999.0,-1.1,0.878,4963.6,0
151.0,999.0,-0.1,4.076,5195.8,0
111.0,999.0,-1.8,1.266,5099.1,0
222.0,999.0,1.1,4.864,5191.0,0
139.0,999.0,1.1,4.857,5191.0,0
412.0,999.0,-1.8,1.405,5099.1,0
161.0,3.0,-1.8,1.27,5099.1,0
712.0,999.0,-1.8,1.811,5099.1,1
35.0,999.0,1.4,4.865,5228.1,0
247.0,999.0,1.4,4.958,5228.1,0
489.0,6.0,-1.8,0.668,5008.7,1
210.0,999.0,1.1,4.855,5191.0,0
146.0,999.0,1.4,4.96,5228.1,0
12.0,999.0,-1.7,0.782,4991.6,0
114.0,999.0,-0.1,4.286,5195.8,1
51.0,999.0,1.1,4.859,5191.0,0
532.0,999.0,1.4,4.961,5228.1,0
483.0,999.0,-1.8,1.41,5099.1,0
59.0,999.0,1.1,4.857,5191.0,0
168.0,999.0,1.1,4.857,5191.0,0
250.0,999.0,1.4,4.968,5228.1,0
726.0,999.0,1.1,4.859,5191.0,0
301.0,999.0,1.4,4.962,5228.1,0
199.0,999.0,1.4,4.967,5228.1,0
250.0,999.0,-1.8,1.25,5099.1,0
246.0,12.0,-1.8,1.281,5099.1,0
20.0,999.0,-0.1,4.12,5195.8,0
127.0,999.0,1.1,4.86,5191.0,0
330.0,999.0,1.4,4.961,5228.1,0
280.0,999.0,-1.8,1.291,5099.1,0
671.0,999.0,-0.1,4.021,5195.8,0
165.0,999.0,1.4,4.959,5228.1,0
99.0,999.0,1.4,4.963,5228.1,0
117.0,999.0,1.1,4.86,5191.0,0
447.0,999.0,1.4,4.967,5228.1,0
427.0,999.0,-1.8,1.423,5099.1,0
185.0,999.0,1.1,4.856,5191.0,0
150.0,999.0,-0.1,4.021,5195.8,0
234.0,999.0,1.4,4.963,5228.1,0
268.0,999.0,-1.8,1.365,5099.1,0
807.0,999.0,-1.8,1.259,5099.1,0
140.0,999.0,-0.1,4.021,5195.8,0
202.0,999.0,1.1,4.86,5191.0,0
411.0,999.0,-1.8,1.25,5099.1,0
107.0,999.0,1.4,4.959,5228.1,0
216.0,999.0,-1.8,1.365,5099.1,0
205.0,999.0,1.1,4.857,5191.0,0
256.0,999.0,1.4,4.959,5228.1,0
299.0,999.0,-1.8,1.453,5099.1,1
777.0,999.0,1.4,4.865,5228.1,1
169.0,999.0,-1.8,1.244,5099.1,0
211.0,999.0,-1.8,1.299,5099.1,0
584.0,999.0,-0.1,4.12,5195.8,0
73.0,999.0,1.4,4.864,5228.1,0
58.0,999.0,1.1,4.86,5191.0,0
391.0,999.0,-1.8,1.25,5099.1,0
311.0,3.0,-1.1,0.959,4963.6,1
416.0,999.0,-0.1,4.12,5195.8,0
330.0,999.0,-1.8,1.405,5099.1,0
141.0,999.0,1.4,4.962,5228.1,0
85.0,999.0,1.4,4.963,5228.1,0
334.0,999.0,1.1,4.857,5191.0,0
31.0,999.0,-0.1,4.021,5195.8,0
345.0,999.0,1.1,4.856,5191.0,0
121.0,999.0,1.4,4.964,5228.1,0
623.0,999.0,-1.8,0.642,5008.7,1
319.0,999.0,1.4,4.967,5228.1,0
137.0,999.0,-0.1,4.153,5195.8,0
261.0,999.0,-0.1,4.021,5195.8,0
700.0,999.0,1.4,4.958,5228.1,0
35.0,999.0,1.4,4.962,5228.1,0
252.0,3.0,-1.1,0.883,4963.6,1
157.0,999.0,1.4,4.97,5228.1,0
259.0,999.0,1.1,4.857,5191.0,0
95.0,999.0,1.1,4.859,5191.0,0
186.0,999.0,-0.1,4.12,5195.8,0
163.0,999.0,1.1,4.86,5191.0,0
412.0,999.0,-1.8,1.299,5099.1,0
71.0,999.0,1.4,4.865,5228.1,0
348.0,999.0,-0.1,4.153,5195.8,0
247.0,999.0,1.4,4.963,5228.1,0
203.0,999.0,1.4,4.963,5228.1,0
182.0,999.0,-1.8,1.259,5099.1,1
385.0,999.0,1.4,4.958,5228.1,0
259.0,999.0,-1.8,1.25,5099.1,0
101.0,999.0,-1.8,1.299,5099.1,0
240.0,999.0,-2.9,0.854,5076.2,1
21.0,999.0,-1.8,1.354,5099.1,0
421.0,999.0,-3.0,0.72,5023.5,0
268.0,6.0,-1.7,0.861,4991.6,1
73.0,999.0,1.4,4.966,5228.1,0
525.0,999.0,1.4,4.963,5228.1,0
382.0,999.0,-1.8,1.344,5099.1,0
550.0,999.0,1.4,4.966,5228.1,0
367.0,999.0,-3.0,0.709,5023.5,1
354.0,999.0,-1.8,1.281,5099.1,0
101.0,999.0,1.4,4.959,5228.1,0
146.0,999.0,1.4,4.962,5228.1,0
97.0,999.0,1.4,4.866,5228.1,0
424.0,999.0,-0.1,4.12,5195.8,1
315.0,999.0,-1.8,1.281,5099.1,0
127.0,999.0,1.4,4.964,5228.1,0
172.0,999.0,-1.8,1.327,5099.1,0
106.0,999.0,-1.1,1.05,4963.6,0
55.0,999.0,-0.1,4.191,5195.8,0
172.0,999.0,1.4,4.864,5228.1,0
134.0,999.0,1.1,4.858,5191.0,0
308.0,999.0,-1.8,1.757,5099.1,1
351.0,999.0,-3.4,0.803,5017.5,0
89.0,999.0,-1.8,1.334,5099.1,0
65.0,999.0,1.4,4.864,5228.1,0
513.0,999.0,-1.8,1.27,5099.1,1
112.0,999.0,1.4,4.964,5228.1,0
757.0,999.0,-1.8,1.25,5099.1,0
491.0,999.0,1.1,4.855,5191.0,0
231.0,999.0,1.1,4.857,5191.0,0
363.0,999.0,1.4,4.967,5228.1,0
79.0,999.0,-1.8,1.281,5099.1,0
126.0,999.0,1.4,4.866,5228.1,0
1673.0,999.0,1.4,4.958,5228.1,0
905.0,999.0,1.4,4.957,5228.1,0
295.0,999.0,1.1,4.858,5191.0,0
330.0,999.0,1.4,4.958,5228.1,0
148.0,999.0,-1.8,0.644,5008.7,0
174.0,999.0,1.4,4.957,5228.1,0
58.0,999.0,-1.7,0.727,4991.6,0
170.0,999.0,1.1,4.856,5191.0,0
193.0,999.0,1.4,4.966,5228.1,1
682.0,3.0,-1.8,1.313,5099.1,0
158.0,999.0,-1.8,1.334,5099.1,0
345.0,999.0,1.4,4.961,5228.1,0
73.0,999.0,1.1,4.857,5191.0,0
49.0,999.0,1.4,4.959,5228.1,0
325.0,999.0,1.1,4.856,5191.0,0
136.0,999.0,1.4,4.96,5228.1,0
16.0,999.0,1.4,4.959,5228.1,0
107.0,999.0,-0.1,4.191,5195.8,0
418.0,999.0,-1.8,1.291,5099.1,0
156.0,999.0,1.4,4.962,5228.1,0
80.0,999.0,1.4,4.965,5228.1,0
69.0,999.0,1.1,4.856,5191.0,0
61.0,999.0,1.4,4.961,5228.1,0
92.0,999.0,-0.1,4.191,5195.8,0
1135.0,999.0,-1.8,1.327,5099.1,1
104.0,999.0,1.1,4.864,5191.0,0
191.0,999.0,1.1,4.858,5191.0,0
183.0,999.0,-1.8,1.344,5099.1,0
267.0,999.0,1.1,4.857,5191.0,0
95.0,999.0,1.1,4.858,5191.0,0
328.0,999.0,1.4,4.959,5228.1,0
20.0,999.0,-1.8,1.281,5099.1,0
130.0,999.0,1.1,4.856,5191.0,0
167.0,999.0,1.1,4.856,5191.0,0
138.0,999.0,-1.8,1.334,5099.1,0
1058.0,999.0,1.4,4.961,5228.1,1
109.0,999.0,1.4,4.959,5228.1,0
114.0,999.0,-1.8,1.415,5099.1,0
224.0,999.0,1.4,4.962,5228.1,0
127.0,999.0,1.4,4.967,5228.1,0
50.0,999.0,-0.1,4.12,5195.8,0
41.0,999.0,1.4,4.965,5228.1,0
161.0,999.0,1.4,4.966,5228.1,0
475.0,999.0,-1.8,1.313,5099.1,0
771.0,999.0,-1.8,1.281,5099.1,0
178.0,0.0,-1.7,0.9,4991.6,1
293.0,999.0,1.4,4.957,5228.1,0
15.0,999.0,-1.8,1.299,5099.1,0
130.0,999.0,1.4,4.963,5228.1,0
254.0,999.0,1.4,4.961,5228.1,0
177.0,999.0,-2.9,1.215,5076.2,0
383.0,999.0,-1.8,1.365,5099.1,1
270.0,999.0,-1.8,1.299,5099.1,0
186.0,999.0,-2.9,0.908,5076.2,0
219.0,999.0,1.4,4.962,5228.1,0
93.0,999.0,1.4,4.957,5228.1,0
40.0,999.0,-0.1,4.021,5195.8,0
272.0,10.0,-1.1,0.972,4963.6,0
392.0,999.0,-1.8,1.313,5099.1,0
501.0,999.0,1.1,4.858,5191.0,0
389.0,999.0,-1.8,1.415,5099.1,1
374.0,16.0,-1.7,0.904,4991.6,1
114.0,999.0,1.4,4.968,5228.1,0
1336.0,999.0,1.4,4.968,5228.1,1
250.0,999.0,1.4,4.96,5228.1,0
105.0,999.0,1.1,4.857,5191.0,0
76.0,999.0,-2.9,0.854,5076.2,0
774.0,999.0,-1.8,1.365,5099.1,1
105.0,999.0,1.1,4.857,5191.0,0
278.0,999.0,-2.9,0.859,5076.2,1
36.0,999.0,1.4,4.962,5228.1,0
11.0,999.0,-1.8,1.244,5099.1,0
530.0,999.0,-1.7,0.729,4991.6,0
129.0,999.0,1.1,4.856,5191.0,0
148.0,999.0,1.1,4.856,5191.0,0
254.0,999.0,1.4,4.962,5228.1,0
166.0,999.0,1.4,4.963,5228.1,0
90.0,999.0,1.1,4.857,5191.0,0
955.0,999.0,-1.8,1.291,5099.1,1
168.0,999.0,1.4,4.963,5228.1,0
196.0,999.0,1.1,4.857,5191.0,0
44.0,999.0,-0.1,4.191,5195.8,0
301.0,999.0,-3.4,0.742,5017.5,1
92.0,999.0,1.1,4.856,5191.0,0
126.0,999.0,-0.1,4.153,5195.8,0
69.0,999.0,1.4,4.963,5228.1,0
141.0,999.0,-1.8,1.327,5099.1,0
233.0,999.0,-1.8,1.354,5099.1,0
661.0,999.0,1.4,4.964,5228.1,0
22.0,999.0,-1.8,1.327,5099.1,0
111.0,999.0,-1.8,1.266,5099.1,0
259.0,999.0,1.4,4.962,5228.1,0
16.0,999.0,1.4,4.961,5228.1,0
152.0,999.0,1.4,4.963,5228.1,0
168.0,999.0,1.4,4.963,5228.1,0
27.0,999.0,1.4,4.968,5228.1,0
551.0,999.0,-1.8,1.466,5099.1,0
1311.0,999.0,-1.8,1.405,5099.1,1
133.0,999.0,-3.4,0.715,5017.5,0
13.0,999.0,1.4,4.959,5228.1,0
163.0,999.0,-0.1,4.191,5195.8,0
418.0,999.0,1.4,4.96,5228.1,0
187.0,999.0,1.1,4.86,5191.0,0
240.0,999.0,1.1,4.86,5191.0,0
86.0,999.0,1.4,4.962,5228.1,0
276.0,999.0,-1.8,1.266,5099.1,0
27.0,999.0,1.1,4.857,5191.0,0
26.0,999.0,1.4,4.865,5228.1,0
49.0,999.0,-0.1,4.191,5195.8,0
119.0,999.0,1.1,4.856,5191.0,0
236.0,999.0,1.4,4.96,5228.1,0
178.0,999.0,-0.1,4.191,5195.8,0
236.0,999.0,-1.8,1.435,5099.1,0
59.0,999.0,1.4,4.963,5228.1,0
123.0,999.0,1.4,4.865,5228.1,0
63.0,999.0,-1.8,1.354,5099.1,0
133.0,999.0,-1.8,1.313,5099.1,0
137.0,999.0,-3.4,0.754,5017.5,1
186.0,999.0,1.1,4.857,5191.0,0
147.0,999.0,1.4,4.96,5228.1,0
152.0,999.0,-0.1,4.021,5195.8,0
258.0,999.0,-3.4,0.754,5017.5,0
346.0,999.0,1.1,4.857,5191.0,0
119.0,999.0,1.4,4.968,5228.1,0
159.0,999.0,-1.8,1.313,5099.1,0
154.0,999.0,1.1,4.857,5191.0,0
164.0,999.0,1.1,4.856,5191.0,0
425.0,999.0,1.4,4.963,5228.1,0
460.0,999.0,-1.8,1.556,5099.1,1
152.0,3.0,-3.4,0.768,5017.5,1
160.0,999.0,1.1,4.857,5191.0,0
65.0,999.0,1.4,4.96,5228.1,0
779.0,999.0,1.4,4.963,5228.1,0
78.0,999.0,1.4,4.964,5228.1,0
316.0,999.0,1.1,4.858,5191.0,0
301.0,999.0,-0.1,4.191,5195.8,0
281.0,999.0,-1.8,1.365,5099.1,1
691.0,999.0,1.1,4.857,5191.0,1
97.0,999.0,1.1,4.857,5191.0,0
86.0,999.0,1.4,4.964,5228.1,0
221.0,999.0,1.1,4.858,5191.0,0
164.0,999.0,-3.4,0.722,5017.5,1
129.0,999.0,-1.8,1.281,5099.1,0
452.0,999.0,1.1,4.857,5191.0,0
283.0,999.0,1.1,4.858,5191.0,0
433.0,999.0,-1.8,1.266,5099.1,0
589.0,999.0,1.4,4.96,5228.1,0
256.0,999.0,1.4,4.965,5228.1,0
85.0,999.0,1.4,4.864,5228.1,0
13.0,999.0,1.1,4.855,5191.0,0
40.0,999.0,-1.8,1.405,5099.1,0
111.0,999.0,1.4,4.959,5228.1,0
238.0,999.0,-0.1,4.191,5195.8,0
164.0,999.0,1.1,4.857,5191.0,0
160.0,999.0,1.1,4.859,5191.0,0
276.0,999.0,1.4,4.964,5228.1,0
67.0,999.0,-0.1,4.153,5195.8,0
220.0,6.0,-1.1,0.88,4963.6,1
70.0,999.0,1.4,4.964,5228.1,0
249.0,999.0,1.4,4.963,5228.1,0
105.0,999.0,-3.4,0.741,5017.5,0
157.0,999.0,-0.1,4.153,5195.8,0
178.0,999.0,1.1,4.857,5191.0,0
1424.0,999.0,1.4,4.961,5228.1,1
122.0,999.0,1.4,4.97,5228.1,0
76.0,999.0,1.4,4.963,5228.1,0
173.0,999.0,-1.8,0.672,5008.7,0
618.0,999.0,1.4,4.963,5228.1,1
36.0,999.0,1.4,4.968,5228.1,0
19.0,999.0,1.4,4.964,5228.1,0
705.0,999.0,1.4,4.962,5228.1,1
13.0,999.0,-0.1,4.021,5195.8,0
63.0,999.0,1.4,4.959,5228.1,0
20.0,999.0,1.4,4.961,5228.1,0
210.0,999.0,-1.8,0.659,5008.7,1
202.0,999.0,1.4,4.962,5228.1,0
83.0,999.0,-0.1,4.021,5195.8,0
350.0,999.0,1.4,4.957,5228.1,0
158.0,999.0,-2.9,0.838,5076.2,0
110.0,999.0,1.4,4.965,5228.1,0
65.0,999.0,-3.4,0.718,5017.5,0
228.0,999.0,1.4,4.964,5228.1,0
78.0,5.0,-1.8,1.365,5099.1,0
223.0,999.0,1.4,4.963,5228.1,0
324.0,999.0,1.4,4.958,5228.1,0
165.0,999.0,-1.8,0.668,5008.7,0
292.0,999.0,1.4,4.962,5228.1,0
206.0,999.0,1.1,4.864,5191.0,0
326.0,999.0,1.4,4.965,5228.1,0
82.0,999.0,-0.1,4.153,5195.8,0
18.0,999.0,1.4,4.959,5228.1,0
165.0,999.0,1.4,4.97,5228.1,0
116.0,999.0,-1.1,0.883,4963.6,0
311.0,999.0,1.1,4.857,5191.0,0
430.0,999.0,-1.1,0.879,4963.6,1
250.0,12.0,-1.7,0.81,4991.6,1
383.0,999.0,-1.8,1.327,5099.1,0
88.0,999.0,1.4,4.966,5228.1,0
429.0,999.0,1.4,4.962,5228.1,0
181.0,999.0,-1.8,1.344,5099.1,0
217.0,999.0,-2.9,1.286,5076.2,0
133.0,999.0,-2.9,1.268,5076.2,0
113.0,999.0,1.4,4.962,5228.1,0
66.0,999.0,1.4,4.966,5228.1,0
35.0,999.0,1.1,4.858,5191.0,0
22.0,999.0,1.4,4.963,5228.1,0
140.0,999.0,1.4,4.968,5228.1,0
66.0,999.0,1.1,4.857,5191.0,0
121.0,999.0,1.1,4.859,5191.0,0
36.0,999.0,-1.8,1.266,5099.1,0
638.0,999.0,1.4,4.959,5228.1,0
190.0,999.0,1.1,4.855,5191.0,0
152.0,999.0,1.4,4.966,5228.1,0
310.0,999.0,1.1,4.857,5191.0,0
55.0,999.0,-0.1,4.191,5195.8,0
70.0,999.0,1.1,4.858,5191.0,0
1344.0,999.0,1.4,4.962,5228.1,1
95.0,999.0,1.4,4.962,5228.1,0
174.0,4.0,-1.7,0.905,4991.6,1
232.0,3.0,-1.1,0.886,4963.6,1
141.0,999.0,1.4,4.962,5228.1,0
91.0,999.0,1.4,4.958,5228.1,0
754.0,999.0,-1.8,1.327,5099.1,0
1046.0,999.0,1.4,4.962,5228.1,0
482.0,999.0,-1.8,1.291,5099.1,0
131.0,999.0,1.4,4.961,5228.1,0
138.0,999.0,1.4,4.962,5228.1,0
153.0,999.0,1.4,4.967,5228.1,0
432.0,999.0,1.1,4.856,5191.0,0
183.0,999.0,1.4,4.864,5228.1,0
203.0,999.0,1.4,4.962,5228.1,0
105.0,999.0,-1.8,1.259,5099.1,0
87.0,999.0,1.4,4.962,5228.1,0
183.0,999.0,1.4,4.961,5228.1,0
216.0,999.0,1.4,4.963,5228.1,0
15.0,999.0,1.1,4.857,5191.0,0
159.0,999.0,1.1,4.857,5191.0,0
239.0,15.0,-2.9,0.881,5076.2,0
472.0,999.0,1.1,4.857,5191.0,0
184.0,999.0,1.1,4.856,5191.0,0
170.0,999.0,1.4,4.965,5228.1,0
209.0,999.0,1.1,4.857,5191.0,0
188.0,999.0,1.4,4.962,5228.1,0
450.0,999.0,1.4,4.959,5228.1,0
707.0,999.0,-1.8,1.479,5099.1,1
116.0,999.0,-1.8,1.405,5099.1,0
95.0,999.0,-1.8,1.27,5099.1,0
21.0,999.0,1.4,4.968,5228.1,0
159.0,4.0,-0.1,4.12,5195.8,0
309.0,999.0,-1.8,1.327,5099.1,0
209.0,999.0,1.4,4.963,5228.1,0
31.0,999.0,-1.8,1.344,5099.1,0
135.0,999.0,1.4,4.968,5228.1,0
47.0,999.0,1.1,4.855,5191.0,0
157.0,999.0,-1.8,1.365,5099.1,0
290.0,999.0,-1.8,1.327,5099.1,0
197.0,999.0,-1.8,1.327,5099.1,0
970.0,999.0,-1.8,1.365,5099.1,1
526.0,999.0,-3.4,0.744,5017.5,0
171.0,999.0,1.4,4.964,5228.1,0
234.0,999.0,-0.1,4.12,5195.8,0
196.0,999.0,-1.8,1.757,5099.1,1
37.0,999.0,-0.1,4.968,5195.8,1
830.0,999.0,-1.1,0.88,4963.6,1
359.0,999.0,-1.8,1.354,5099.1,0
113.0,999.0,-0.1,4.12,5195.8,0
119.0,999.0,1.4,4.963,5228.1,0
124.0,999.0,-1.8,1.531,5099.1,0
110.0,999.0,-1.8,1.405,5099.1,0
394.0,999.0,1.1,4.856,5191.0,0
79.0,999.0,1.4,4.965,5228.1,0
596.0,999.0,-1.8,1.479,5099.1,0
229.0,999.0,-3.0,0.717,5023.5,1
200.0,999.0,1.4,4.96,5228.1,0
298.0,999.0,1.4,4.967,5228.1,0
128.0,999.0,-1.8,1.313,5099.1,0
126.0,999.0,1.4,4.963,5228.1,0
2769.0,999.0,1.4,4.96,5228.1,1
181.0,999.0,1.1,4.857,5191.0,0
272.0,999.0,-3.4,0.722,5017.5,0
108.0,999.0,-0.1,4.191,5195.8,0
125.0,999.0,-0.1,4.076,5195.8,0
211.0,999.0,-1.8,1.344,5099.1,0
260.0,999.0,-1.8,1.266,5099.1,0
68.0,999.0,-0.1,4.12,5195.8,0
348.0,999.0,1.1,4.856,5191.0,0
109.0,999.0,1.4,4.966,5228.1,0
52.0,999.0,1.1,4.86,5191.0,0
52.0,999.0,1.4,4.964,5228.1,0
240.0,999.0,-0.1,4.076,5195.8,0
554.0,999.0,1.4,4.964,5228.1,0
295.0,999.0,-1.8,1.299,5099.1,0
82.0,999.0,1.4,4.962,5228.1,0
34.0,999.0,-0.1,4.153,5195.8,0
921.0,999.0,-1.8,1.266,5099.1,0
197.0,999.0,1.1,4.86,5191.0,0
319.0,999.0,-0.1,4.12,5195.8,0
1036.0,999.0,-0.1,4.021,5195.8,0
112.0,999.0,-1.8,1.281,5099.1,0
224.0,999.0,-2.9,1.099,5076.2,1
159.0,999.0,1.4,4.864,5228.1,0
316.0,999.0,-0.1,4.12,5195.8,0
497.0,999.0,1.4,4.962,5228.1,0
915.0,999.0,1.4,4.962,5228.1,0
1015.0,999.0,1.1,4.856,5191.0,1
169.0,999.0,-1.8,1.259,5099.1,0
147.0,999.0,1.1,4.858,5191.0,0
220.0,999.0,1.1,4.859,5191.0,0
88.0,999.0,-1.8,1.244,5099.1,0
141.0,999.0,1.1,4.856,5191.0,0
238.0,999.0,1.4,4.957,5228.1,0
353.0,999.0,1.1,4.857,5191.0,0
399.0,999.0,-1.8,1.483,5099.1,0
130.0,999.0,-1.8,1.313,5099.1,0
1817.0,999.0,-1.8,1.405,5099.1,1
83.0,999.0,-1.8,1.4,5099.1,0
111.0,999.0,1.4,4.967,5228.1,0
81.0,999.0,1.4,4.963,5228.1,0
1003.0,999.0,1.1,4.857,5191.0,0
321.0,999.0,-1.8,1.334,5099.1,0
813.0,999.0,1.1,4.856,5191.0,0
123.0,999.0,1.4,4.963,5228.1,0
280.0,6.0,-3.0,0.715,5023.5,1
382.0,999.0,1.4,4.961,5228.1,0
920.0,999.0,1.4,4.864,5228.1,1
446.0,999.0,1.4,4.961,5228.1,0
460.0,15.0,-2.9,0.829,5076.2,1
83.0,999.0,-1.8,1.266,5099.1,0
163.0,999.0,-1.8,1.27,5099.1,0
69.0,999.0,-3.0,0.717,5023.5,0
104.0,999.0,-0.1,4.021,5195.8,0
71.0,999.0,-1.8,1.25,5099.1,0
120.0,999.0,-1.8,1.334,5099.1,0
260.0,999.0,1.1,4.857,5191.0,0
911.0,999.0,1.1,4.86,5191.0,1
356.0,6.0,-1.7,0.904,4991.6,1
510.0,999.0,-1.8,0.672,5008.7,1
64.0,999.0,-0.1,4.021,5195.8,0
214.0,999.0,1.4,4.965,5228.1,0
70.0,999.0,1.1,4.857,5191.0,0
612.0,999.0,-1.8,1.445,5099.1,0
97.0,999.0,1.4,4.961,5228.1,0
179.0,999.0,1.4,4.965,5228.1,0
121.0,999.0,1.1,4.856,5191.0,0
248.0,999.0,1.1,4.859,5191.0,0
604.0,999.0,1.1,4.864,5191.0,1
320.0,999.0,1.1,4.859,5191.0,0
101.0,999.0,1.4,4.963,5228.1,0
27.0,999.0,1.4,4.958,5228.1,0
9.0,999.0,-1.8,1.405,5099.1,0
222.0,999.0,1.1,4.856,5191.0,0
174.0,999.0,1.1,4.857,5191.0,0
165.0,999.0,1.4,4.967,5228.1,0
1713.0,999.0,1.1,4.855,5191.0,0
221.0,999.0,1.4,4.955,5228.1,0
430.0,999.0,-1.8,1.405,5099.1,0
762.0,999.0,1.4,4.963,5228.1,1
130.0,999.0,1.4,4.967,5228.1,0
446.0,999.0,-2.9,1.059,5076.2,1
249.0,999.0,1.4,4.965,5228.1,0
238.0,999.0,1.1,4.86,5191.0,0
161.0,999.0,1.1,4.857,5191.0,0
155.0,999.0,-1.8,1.344,5099.1,0
137.0,999.0,1.4,4.962,5228.1,0
295.0,999.0,1.4,4.963,5228.1,0
264.0,999.0,1.1,4.856,5191.0,0
289.0,10.0,-1.8,0.697,5008.7,1
171.0,999.0,1.4,4.965,5228.1,0
270.0,999.0,1.4,4.961,5228.1,0
97.0,999.0,1.4,4.962,5228.1,0
103.0,999.0,1.4,4.962,5228.1,0
622.0,6.0,-3.4,0.73,5017.5,0
345.0,999.0,1.1,4.857,5191.0,0
97.0,999.0,-1.8,1.405,5099.1,0
125.0,999.0,-0.1,4.076,5195.8,0
215.0,999.0,1.1,4.859,5191.0,0
668.0,999.0,1.4,4.963,5228.1,0
101.0,999.0,1.4,4.961,5228.1,0
590.0,999.0,1.4,4.96,5228.1,1
308.0,999.0,-1.8,1.405,5099.1,0
79.0,999.0,1.4,4.962,5228.1,0
106.0,999.0,1.4,4.965,5228.1,0
307.0,999.0,1.4,4.963,5228.1,0
333.0,999.0,-1.1,1.046,4963.6,0
505.0,999.0,-1.8,1.405,5099.1,0
117.0,999.0,-1.8,1.538,5099.1,1
23.0,999.0,1.4,4.962,5228.1,0
65.0,999.0,1.4,4.963,5228.1,0
614.0,999.0,1.1,4.857,5191.0,0
73.0,999.0,1.4,4.964,5228.1,0
180.0,999.0,-1.8,1.25,5099.1,0
32.0,999.0,-0.1,4.153,5195.8,0
31.0,999.0,1.4,4.968,5228.1,0
116.0,999.0,-1.7,0.822,4991.6,0
493.0,999.0,1.1,4.86,5191.0,0
77.0,999.0,-1.8,1.354,5099.1,0
335.0,999.0,1.4,4.962,5228.1,0
131.0,999.0,1.4,4.96,5228.1,0
367.0,999.0,-2.9,1.072,5076.2,1
224.0,999.0,-1.8,1.365,5099.1,1
355.0,999.0,-1.8,1.453,5099.1,0
190.0,999.0,1.1,4.857,5191.0,0
207.0,999.0,1.4,4.963,5228.1,0
140.0,999.0,1.1,4.857,5191.0,0
118.0,999.0,-1.8,1.344,5099.1,0
245.0,3.0,-1.8,1.266,5099.1,0
48.0,999.0,1.1,4.856,5191.0,0
125.0,999.0,1.4,4.962,5228.1,0
74.0,999.0,1.4,4.959,5228.1,0
175.0,999.0,-1.7,0.876,4991.6,0
133.0,999.0,1.1,4.856,5191.0,0
1000.0,999.0,1.4,4.962,5228.1,1
112.0,999.0,-3.0,0.714,5023.5,0
198.0,999.0,1.4,4.965,5228.1,0
44.0,999.0,1.4,4.956,5228.1,0
1134.0,999.0,1.4,4.968,5228.1,1
206.0,999.0,1.4,4.962,5228.1,0
62.0,999.0,-0.1,4.12,5195.8,0
94.0,999.0,-3.4,0.73,5017.5,0
595.0,999.0,1.4,4.963,5228.1,0
191.0,999.0,1.4,4.96,5228.1,0
195.0,999.0,-1.8,1.334,5099.1,0
98.0,999.0,1.4,4.961,5228.1,0
1037.0,999.0,1.4,4.961,5228.1,1
68.0,999.0,1.4,4.968,5228.1,0
867.0,999.0,1.4,4.961,5228.1,0
267.0,999.0,1.1,4.86,5191.0,0
214.0,999.0,1.4,4.964,5228.1,0
51.0,999.0,1.1,4.857,5191.0,0
82.0,999.0,-1.8,1.299,5099.1,0
332.0,999.0,-1.8,1.344,5099.1,0
40.0,999.0,-0.1,4.153,5195.8,0
205.0,999.0,1.1,4.856,5191.0,0
